Name,playerid1,1ySeason,W,L,SV,G,GS,IP,Kd9,BBd9,HRd9,BABIP,LOBp,ERA,FIP15,Age,CG,ShO,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,KdBB,AVG,WHIP,FIP33,RAR,WAR,WPA,nWPA,pWPA,RE24,REW,pLI,gmLI,exLI,Pulls,WPAdLI,Clutch,SD,MD,ERAm,FIPm,RA9WAR,BIPWins,LOBWins,FDPWins,KBBp,kwERA,TTOp,playerid58,ServiceTime,FutureWAR,prediction
Pep Harris,1005427,1997,5,4,0,61,0,79.2,6.33,4.29,0.79,0.309,0.793,3.62,4.35,24,0,0,346,82,33,32,7,38,6,2,3,0,56,1.47,0.268,1.51,4.35,5.3,0.5,0.63,-6.99,7.63,11.73,1.08,1.22,1.52,1.7,44,0.85,-0.33,17,9,80,95,1.5,-0.1,1.2,1.0,0.052,4.74,0.292,1005427,2,0.1,4
Reggie Harris,1005428,1990,1,0,0,16,1,41.1,6.75,4.57,1.09,0.183,0.781,3.48,4.55,21,0,0,168,25,16,16,5,21,1,2,2,0,31,1.48,0.172,1.11,4.55,-0.9,-0.1,0.43,-0.73,1.16,3.42,0.45,0.37,0.22,0.62,7,-0.23,1.39,1,0,93,119,0.4,0.9,-0.4,0.5,0.06,3.9,0.339,1005428,1,0.0,4
Dean Hartgraves,1005445,1995,2,0,0,40,0,36.1,5.94,3.96,0.5,0.259,0.741,3.22,3.82,28,0,0,150,30,14,13,2,16,2,0,1,0,24,1.5,0.224,1.27,3.82,2.1,0.2,-0.23,-2.29,2.07,0.31,0.07,0.95,1.56,1.52,29,0.4,-0.63,8,10,82,95,0.6,0.3,0.0,0.4,0.053,4.67,0.28,1005445,1,-0.2,4
Mike Hartley,1005451,1990,6,3,1,32,6,79.1,8.62,3.4,0.79,0.243,0.723,2.95,3.25,28,1,1,325,58,32,26,7,30,2,2,3,0,76,2.53,0.198,1.11,3.25,8.6,0.9,-0.25,-4.05,3.8,6.69,0.71,0.68,0.79,0.94,23,1.21,-1.57,5,6,80,88,1.0,0.7,-0.6,0.1,0.142,2.91,0.348,1005451,1,-1.1,4
Mike Hartley,1005451,1991,4,1,2,58,0,83.1,6.8,5.08,1.19,0.261,0.78,4.21,4.97,29,0,0,368,74,40,39,11,47,8,6,10,2,63,1.34,0.235,1.45,4.97,-10.5,-1.1,-0.56,-5.43,4.88,-2.01,-0.26,0.81,1.09,1.16,42,-0.92,0.23,12,13,117,135,-0.1,0.3,0.7,1.0,0.044,4.17,0.329,1005451,2,0.2,4
Mike Hartley,1005451,1992,7,6,0,46,0,55.0,8.67,3.76,0.82,0.306,0.778,3.44,3.4,30,0,0,243,54,23,21,5,23,6,2,4,0,53,2.3,0.248,1.4,3.4,1.7,0.2,-1.12,-5.83,4.71,-1.34,-0.19,1.26,1.11,1.71,31,0.3,-1.19,12,11,99,98,0.2,-0.3,0.3,0.0,0.124,3.0,0.333,1005451,3,0.6,4
Bryan Harvey,1005469,1988,7,5,17,50,0,76.0,7.93,2.37,0.47,0.261,0.78,2.13,2.52,25,0,0,303,59,22,18,4,20,6,1,4,1,67,3.35,0.209,1.04,2.52,21.7,2.3,2.5,-8.5,11.0,15.84,1.68,1.91,2.09,2.24,12,1.47,-0.16,23,10,55,64,2.7,0.3,0.0,0.3,0.155,2.65,0.3,1005469,1,0.5,4
Bryan Harvey,1005469,1989,3,3,25,50,0,55.0,12.76,6.71,0.98,0.25,0.816,3.44,3.58,26,0,0,245,36,21,21,6,41,1,0,5,0,78,1.9,0.176,1.4,3.58,5.0,0.5,1.23,-7.94,9.18,5.24,0.57,2.31,2.2,2.2,9,0.07,0.46,21,9,91,93,1.0,0.3,0.2,0.5,0.151,2.66,0.51,1005469,2,1.4,4
Bryan Harvey,1005469,1990,4,4,25,54,0,64.1,11.47,4.9,0.56,0.281,0.753,3.22,2.7,27,0,0,267,45,24,23,4,35,6,0,7,1,82,2.34,0.194,1.24,2.7,13.5,1.4,0.03,-7.55,7.58,9.79,1.03,1.74,1.57,1.84,7,0.83,-0.82,22,10,84,68,1.1,0.0,-0.4,-0.4,0.176,2.5,0.453,1005469,3,3.0,4
Bryan Harvey,1005469,1991,2,4,46,67,0,78.2,11.56,1.94,0.69,0.245,0.809,1.6,1.97,28,0,0,309,51,20,14,6,17,3,1,2,2,101,5.94,0.175,0.86,1.97,28.7,3.0,1.95,-9.41,11.36,16.77,1.79,2.06,1.79,2.12,4,1.58,-0.63,35,9,39,48,3.1,0.5,-0.5,0.0,0.272,1.43,0.401,1005469,4,2.6,4
Andy Hassler,1005480,1980,5,1,10,47,0,94.2,7.51,3.9,0.95,0.246,0.837,2.66,3.79,28,0,0,399,76,31,28,10,41,8,1,1,0,79,1.93,0.213,1.24,3.79,6.3,0.6,3.06,-5.8,8.85,19.86,2.03,1.18,1.56,1.44,20,1.16,1.44,18,5,68,96,2.5,0.8,1.0,1.8,0.095,3.22,0.326,1005480,1,-0.2,4
Andy Hassler,1005480,1981,4,3,5,42,0,75.2,5.23,3.93,0.95,0.278,0.81,3.21,4.12,29,0,0,315,72,29,27,8,33,8,0,3,0,44,1.33,0.255,1.39,4.12,-1.8,-0.2,-0.3,-5.58,5.28,3.67,0.35,0.95,1.56,1.59,21,-0.43,0.11,13,12,90,110,0.8,-0.1,1.1,1.0,0.035,3.66,0.27,1005480,2,0.0,4
Andy Hassler,1005480,1982,2,1,4,54,0,71.1,4.79,5.05,0.63,0.247,0.821,2.78,4.41,30,0,0,302,58,24,22,5,40,5,4,4,1,38,0.95,0.225,1.37,4.41,0.0,0.0,-0.46,-4.83,4.38,4.44,0.48,0.86,1.25,1.54,35,0.44,-0.96,11,11,68,105,1.5,0.5,1.0,1.5,-0.007,4.53,0.275,1005480,3,0.4,4
Tom Hausman,1005505,1980,6,5,1,55,4,122.0,3.91,1.92,0.89,0.27,0.663,3.98,3.88,27,0,0,513,125,63,54,12,26,8,3,2,0,53,2.04,0.258,1.24,3.88,0.4,0.0,0.52,-7.71,8.23,-7.92,-0.85,0.92,0.8,0.96,41,-0.47,1.04,15,10,112,108,-0.6,0.3,-1.0,-0.6,0.053,3.73,0.177,1005505,1,0.1,4
Tom Hausman,1005505,1981,0,1,0,20,0,33.0,3.55,1.91,0.55,0.241,0.839,2.18,3.24,28,0,0,130,28,8,8,2,7,1,0,2,1,13,1.86,0.228,1.06,3.24,1.1,0.1,0.35,-1.18,1.53,5.17,0.59,0.63,0.85,0.77,15,0.01,0.55,5,2,63,95,0.7,0.3,0.2,0.6,0.046,3.52,0.169,1005505,2,-0.1,4
Brad Havens,1005507,1981,3,6,0,14,12,78.0,4.96,2.77,0.69,0.281,0.734,3.58,3.46,21,1,1,323,76,33,31,6,24,4,1,1,2,43,1.79,0.255,1.28,3.46,9.9,1.1,-0.12,-5.5,5.38,2.01,0.22,0.93,0.83,1.31,12,-0.05,-0.08,0,0,95,93,1.1,-0.2,0.2,0.0,0.059,3.37,0.226,1005507,1,1.3,4
Brad Havens,1005507,1982,10,14,0,33,32,208.2,5.56,3.45,1.38,0.259,0.716,4.31,4.62,22,4,1,893,201,112,100,32,80,4,0,3,0,129,1.61,0.247,1.35,4.62,13.6,1.3,-1.43,-16.31,14.88,-1.32,-0.21,0.97,0.89,1.76,28,-0.04,-1.43,0,1,101,112,2.0,1.0,-0.3,0.7,0.055,3.79,0.27,1005507,2,0.1,4
Brad Havens,1005507,1983,5,8,0,16,14,80.1,4.48,4.26,1.23,0.343,0.551,8.18,4.96,23,1,0,378,110,75,73,11,38,3,0,6,0,40,1.05,0.324,1.84,4.96,0.8,0.1,-2.47,-8.19,5.72,-29.62,-2.83,0.92,0.91,0.99,15,-2.53,-0.16,0,1,191,123,-1.9,-1.2,-0.8,-2.0,0.005,4.42,0.235,1005507,3,0.7,4
Brad Havens,1005507,1986,3,3,1,46,0,71.0,7.23,3.68,0.89,0.284,0.673,4.56,3.67,26,0,0,294,64,37,36,7,29,1,0,6,0,57,1.97,0.242,1.31,3.67,6.7,0.7,0.08,-3.41,3.49,1.48,0.2,0.67,1.26,1.57,27,0.04,0.08,11,9,111,87,0.0,0.1,-0.8,-0.7,0.095,3.61,0.316,1005507,4,0.0,4
Brad Havens,1005507,1987,0,0,1,31,1,35.1,5.86,5.86,0.51,0.259,0.703,4.33,4.34,27,0,0,157,30,18,17,2,23,11,1,3,3,23,1.0,0.226,1.5,4.34,-0.5,0.0,-0.56,-1.81,1.25,-6.29,-0.74,0.65,0.83,0.95,21,-0.02,-0.85,4,6,112,110,0.0,0.2,-0.2,0.0,0.0,5.09,0.306,1005507,5,-0.1,4
Brad Havens,1005507,1988,2,3,1,37,0,67.0,5.1,2.82,1.07,0.303,0.818,3.36,4.13,28,0,0,295,77,27,25,8,21,3,0,0,2,38,1.81,0.281,1.46,4.13,-0.7,-0.1,-0.81,-3.75,2.94,-1.42,-0.2,0.61,0.89,0.75,19,-0.54,-0.78,4,7,87,107,0.6,-0.4,1.1,0.7,0.058,3.82,0.227,1005507,6,-0.7,4
Andy Hawkins,1005514,1982,2,5,0,15,10,63.2,3.53,3.82,0.57,0.278,0.694,4.1,4.11,22,1,0,281,66,33,29,4,27,3,2,2,3,25,0.93,0.262,1.46,4.11,2.1,0.2,-0.57,-4.54,3.96,-6.5,-0.65,0.91,0.75,1.17,12,-0.57,-0.07,1,0,119,116,0.0,0.1,-0.3,-0.2,-0.007,4.54,0.199,1005514,1,1.1,4
Andy Hawkins,1005514,1983,5,7,0,21,19,119.2,4.44,3.61,0.6,0.257,0.738,2.93,3.97,23,4,1,501,106,50,39,8,48,4,5,4,1,59,1.23,0.237,1.29,3.97,10.0,1.1,-0.19,-9.2,9.01,2.8,0.31,1.05,0.86,1.26,16,-0.12,-0.06,1,0,83,107,1.7,0.8,-0.2,0.6,0.022,4.22,0.23,1005514,2,0.2,4
Andy Hawkins,1005514,1984,8,9,0,36,22,146.0,4.75,4.44,0.8,0.267,0.639,4.68,4.39,24,2,1,650,143,90,76,13,72,2,2,1,2,77,1.07,0.248,1.47,4.39,1.5,0.2,-2.75,-13.03,10.28,-22.81,-2.35,1.01,0.93,1.13,25,-1.74,-0.97,4,3,134,122,-1.2,0.6,-2.0,-1.4,0.008,4.4,0.249,1005514,3,2.0,4
Andy Hawkins,1005514,1985,18,8,0,33,33,228.2,2.72,2.56,0.71,0.265,0.77,3.15,4.01,25,5,2,953,229,88,80,18,65,8,4,3,3,69,1.06,0.259,1.29,4.01,18.6,2.0,1.75,-15.9,17.66,14.23,1.45,1.06,0.87,1.68,28,0.92,0.73,0,0,89,108,4.2,0.6,1.6,2.2,0.004,4.49,0.16,1005514,4,1.3,4
Andy Hawkins,1005514,1986,10,8,0,37,35,209.1,5.03,3.22,1.03,0.284,0.707,4.3,4.29,26,3,1,905,218,111,100,24,75,7,5,6,2,117,1.56,0.264,1.4,4.29,12.8,1.3,-2.17,-17.87,15.7,-17.75,-1.93,1.06,0.86,1.44,34,-1.11,-0.94,0,1,118,113,0.7,-0.2,-0.5,-0.7,0.046,4.2,0.239,1005514,5,0.3,4
Andy Hawkins,1005514,1987,3,10,0,24,20,117.2,3.9,3.75,1.22,0.289,0.696,5.05,5.07,27,0,0,516,131,71,66,16,49,2,2,2,3,51,1.04,0.282,1.53,5.07,2.8,0.3,-2.03,-10.75,8.72,-12.22,-1.3,1.01,0.78,0.98,22,-1.67,-0.34,0,0,126,121,0.0,-0.1,-0.2,-0.2,0.004,5.04,0.225,1005514,6,1.5,4
Andy Hawkins,1005514,1988,14,11,0,33,33,217.2,3.76,3.14,0.66,0.251,0.743,3.35,4.02,28,4,2,906,196,88,81,16,76,4,6,1,3,91,1.2,0.238,1.25,4.02,13.4,1.5,0.23,-17.23,17.45,2.49,0.26,1.13,0.88,1.75,29,0.6,-0.4,0,0,98,113,3.0,1.2,0.3,1.5,0.017,4.32,0.202,1005514,7,1.1,4
Andy Hawkins,1005514,1989,15,15,0,34,34,208.1,4.23,3.28,0.99,0.305,0.671,4.8,4.44,29,5,2,908,238,127,111,23,76,6,6,1,2,98,1.29,0.288,1.51,4.44,10.5,1.1,-1.81,-17.71,15.9,-17.92,-1.71,1.0,0.88,1.11,29,-1.48,-0.34,0,0,124,116,-0.3,-1.0,-0.4,-1.4,0.024,4.18,0.217,1005514,8,0.0,4
Andy Hawkins,1005514,1990,5,12,0,28,26,157.2,4.22,4.68,1.14,0.265,0.656,5.37,5.12,30,2,1,692,156,101,94,20,82,3,2,2,1,74,0.9,0.257,1.51,5.12,0.0,0.0,-1.4,-14.02,12.62,-27.19,-2.97,1.09,0.84,1.45,25,-2.08,0.79,0,0,136,129,-0.6,0.8,-1.4,-0.6,-0.012,4.75,0.254,1005514,9,0.3,4
Ben Hayes,1005523,1982,2,0,2,26,0,45.2,7.49,4.34,0.59,0.254,0.858,1.97,3.35,24,0,0,197,37,12,10,3,22,5,0,1,0,38,1.73,0.211,1.29,3.35,2.9,0.3,0.51,-2.91,3.42,6.62,0.76,1.07,1.3,1.65,15,-0.03,0.51,7,4,53,92,1.3,0.2,0.7,0.9,0.081,3.48,0.32,1005523,1,-0.6,4
Jeff Heathcock,1005561,1985,3,1,1,14,7,56.1,3.99,2.08,1.44,0.23,0.759,3.36,4.62,25,1,0,226,50,25,21,9,13,0,1,2,0,25,1.92,0.236,1.12,4.62,-2.6,-0.3,0.15,-4.17,4.32,3.73,0.42,1.02,0.8,0.96,8,-0.21,0.36,2,1,99,135,0.4,0.7,0.0,0.6,0.053,3.9,0.208,1005561,1,0.2,4
Jeff Heathcock,1005561,1987,4,2,1,19,2,42.2,3.16,1.9,0.84,0.276,0.806,3.16,4.09,27,0,0,174,44,15,15,4,9,1,1,1,1,15,1.67,0.268,1.24,4.09,1.9,0.2,-0.62,-3.63,3.01,4.22,0.44,0.97,1.35,1.19,17,-0.67,0.02,5,2,80,105,1.0,0.1,0.7,0.8,0.035,4.67,0.161,1005561,2,-0.3,4
Neal Heaton,1005568,1982,0,2,0,8,4,31.0,4.06,4.65,0.29,0.279,0.579,5.23,3.78,22,0,0,142,32,21,18,1,16,0,0,4,0,14,0.88,0.254,1.55,3.78,3.7,0.4,0.22,-2.11,2.32,-1.66,-0.18,0.97,0.7,1.57,8,0.03,0.19,1,0,125,91,-0.2,0.0,-0.6,-0.6,-0.014,4.62,0.218,1005568,1,2.4,4
Neal Heaton,1005568,1983,11,7,7,39,16,149.1,4.52,2.65,0.66,0.289,0.659,4.16,3.61,23,4,3,637,157,79,69,11,44,10,1,1,0,75,1.7,0.265,1.35,3.61,22.7,2.4,1.5,-11.77,13.27,1.09,0.15,1.14,1.39,1.56,16,1.04,0.28,11,4,101,90,1.1,-0.2,-1.0,-1.2,0.049,3.9,0.204,1005568,2,1.3,4
Neal Heaton,1005568,1984,12,15,0,38,34,198.2,3.4,3.4,0.95,0.296,0.644,5.21,4.52,24,4,1,880,231,128,115,21,75,5,0,3,1,75,1.0,0.287,1.54,4.52,13.1,1.3,-2.47,-16.53,14.06,-21.4,-2.26,0.92,0.89,1.28,32,-2.18,-0.49,1,2,129,112,-0.5,-0.7,-1.2,-1.9,0.0,4.5,0.194,1005568,3,2.0,4
Neal Heaton,1005568,1985,9,17,0,36,33,207.2,3.55,3.47,0.82,0.307,0.697,4.9,4.34,25,5,1,921,244,119,113,19,80,2,7,2,2,82,1.03,0.293,1.56,4.34,19.8,2.0,-0.92,-17.22,16.3,-4.72,-0.49,1.02,0.95,1.26,29,-1.46,0.56,0,1,116,105,1.2,-1.5,0.7,-0.8,0.002,4.51,0.197,1005568,4,0.9,4
Neal Heaton,1005568,1986,7,15,1,33,29,198.2,4.08,3.67,1.18,0.269,0.735,4.08,4.82,26,5,0,850,201,102,90,26,81,8,2,4,0,90,1.11,0.262,1.42,4.82,9.7,0.9,0.22,-13.72,13.94,4.04,0.26,0.92,0.89,1.32,26,0.71,-0.47,1,1,95,115,2.5,0.6,0.9,1.6,0.011,4.63,0.232,1005568,5,2.3,4
Neal Heaton,1005568,1987,13,10,0,32,32,193.1,4.89,1.72,1.16,0.286,0.679,4.52,4.09,27,3,1,807,207,103,97,25,37,3,3,2,5,105,2.84,0.27,1.26,4.09,22.7,2.3,-0.27,-14.03,13.76,-0.57,-0.11,0.94,0.88,1.23,29,0.45,-0.74,0,0,110,101,1.8,0.0,-0.5,-0.5,0.084,4.08,0.207,1005568,6,-1.0,4
Neal Heaton,1005568,1988,3,10,2,32,11,97.1,3.98,3.98,1.29,0.269,0.724,4.99,5.17,28,0,0,415,98,54,54,14,43,5,3,1,5,43,1.0,0.266,1.45,5.17,-9.9,-1.0,-1.78,-9.43,7.65,-7.4,-0.83,1.17,1.1,1.78,25,-2.26,0.74,7,5,143,149,-0.4,0.1,0.5,0.6,0.0,4.51,0.241,1005568,7,0.4,4
Neal Heaton,1005568,1989,6,7,0,42,18,147.1,4.09,3.36,0.73,0.24,0.777,3.05,4.15,29,1,0,620,127,55,50,12,55,12,6,4,5,67,1.22,0.227,1.24,4.15,3.9,0.4,0.07,-10.28,10.35,8.11,0.88,0.98,0.97,1.06,36,0.03,0.04,6,2,89,116,2.2,1.3,0.5,1.8,0.019,4.24,0.216,1005568,8,0.9,4
Neal Heaton,1005568,1990,12,9,0,30,24,146.0,4.19,2.34,1.05,0.266,0.735,3.45,4.21,30,0,0,599,143,66,56,17,38,1,2,4,1,68,1.79,0.256,1.24,4.21,8.6,0.9,-0.55,-10.18,9.63,-0.25,-0.04,0.92,0.85,1.04,28,-0.26,-0.34,2,1,94,112,1.7,0.6,0.2,0.8,0.05,4.01,0.205,1005568,9,-0.1,4
Neal Heaton,1005568,1991,3,3,0,42,1,68.2,4.46,2.75,0.79,0.289,0.677,4.33,4.09,31,0,0,293,72,37,33,6,21,2,4,0,1,34,1.62,0.269,1.35,4.09,-1.1,-0.1,-0.56,-4.25,3.69,-4.88,-0.48,0.77,0.82,1.16,37,-0.08,-0.65,8,8,120,111,-0.5,-0.2,-0.1,-0.3,0.044,4.16,0.208,1005568,10,-0.3,4
Tom Henke,1005649,1985,3,3,13,28,0,40.0,9.45,1.8,0.9,0.253,0.796,2.03,2.48,27,0,0,153,29,12,9,4,8,2,0,0,0,42,5.25,0.2,0.93,2.48,10.5,1.1,2.25,-3.15,5.4,8.63,0.89,1.69,1.6,3.1,6,0.95,0.38,14,4,48,61,1.3,0.2,0.0,0.2,0.222,1.87,0.353,1005649,1,3.5,4
Tom Henke,1005649,1986,9,5,27,63,0,91.1,11.63,3.15,0.59,0.268,0.651,3.35,2.13,28,0,0,370,63,39,34,6,32,4,1,3,1,118,3.69,0.187,1.04,2.13,34.3,3.5,3.49,-9.67,13.16,17.56,1.69,1.81,2.01,2.65,12,2.02,-0.1,30,10,80,52,1.6,0.4,-2.3,-2.0,0.232,1.97,0.422,1005649,2,3.3,4
Tom Henke,1005649,1987,0,6,34,72,0,94.0,12.26,2.39,0.96,0.26,0.822,2.49,2.33,29,0,0,363,62,27,26,10,25,3,0,5,0,128,5.12,0.183,0.93,2.33,33.2,3.3,2.07,-10.09,12.16,18.37,1.84,1.81,1.7,1.77,10,2.14,-0.99,31,13,55,53,3.6,0.5,-0.2,0.3,0.284,1.68,0.449,1005649,3,1.0,4
Tom Henke,1005649,1988,4,4,25,52,0,68.0,8.74,3.18,0.79,0.289,0.812,2.91,3.12,30,0,0,285,60,23,22,6,24,3,2,0,0,66,2.75,0.232,1.24,3.12,9.6,1.0,0.99,-7.64,8.63,10.98,1.19,1.68,1.61,2.93,8,0.45,0.14,21,10,73,81,1.6,-0.1,0.7,0.6,0.147,2.75,0.337,1005649,4,3.5,4
Tom Henke,1005649,1989,8,3,20,64,0,89.0,11.73,2.53,0.51,0.293,0.849,1.92,1.8,31,0,0,356,66,20,19,5,25,4,2,2,0,116,4.64,0.201,1.02,1.8,32.1,3.5,0.4,-8.49,8.88,14.16,1.48,1.4,1.85,2.58,8,1.38,-1.09,24,13,49,47,3.8,-0.2,0.5,0.3,0.256,1.4,0.41,1005649,5,1.5,4
Tom Henke,1005649,1990,2,4,32,61,0,74.2,9.04,2.29,0.96,0.258,0.898,2.17,3.0,32,0,0,297,58,18,18,8,19,2,1,6,0,75,3.95,0.209,1.03,3.0,13.7,1.5,1.81,-7.04,8.85,21.32,2.18,1.64,1.67,2.79,3,0.64,0.46,25,7,55,74,2.8,0.4,1.0,1.4,0.189,2.35,0.343,1005649,6,1.7,4
Tom Henke,1005649,1991,0,2,32,49,0,50.1,9.48,1.97,0.72,0.238,0.807,2.32,2.44,33,0,0,190,33,13,13,4,11,2,0,1,0,53,4.82,0.184,0.87,2.44,15.9,1.7,2.51,-3.8,6.32,12.72,1.33,1.56,1.97,1.79,6,1.2,0.41,27,4,56,59,2.1,0.4,0.0,0.4,0.221,2.04,0.358,1005649,7,0.6,4
Tom Henke,1005649,1992,3,2,34,57,0,55.2,7.44,3.56,0.81,0.226,0.782,2.26,3.48,34,0,0,228,40,19,14,5,22,2,0,4,0,46,2.09,0.194,1.11,3.48,6.1,0.6,2.64,-4.81,7.45,9.2,0.93,1.68,1.57,2.25,7,1.09,0.48,29,4,56,86,1.3,0.6,0.0,0.6,0.105,3.22,0.32,1005649,8,1.6,4
Tom Henke,1005649,1993,5,5,40,66,0,74.1,9.57,3.27,0.85,0.255,0.792,2.91,3.22,35,0,0,302,55,25,24,7,27,3,1,3,0,79,2.93,0.201,1.1,3.22,16.1,1.6,3.19,-8.61,11.81,14.99,1.49,2.07,1.97,2.88,6,1.75,-0.21,38,9,68,75,2.3,0.6,0.1,0.7,0.172,2.89,0.374,1005649,9,0.6,4
Tom Henke,1005649,1994,3,6,15,37,0,38.0,9.24,2.84,1.42,0.273,0.792,3.79,4.08,36,0,0,156,33,16,16,6,12,0,0,3,0,39,3.25,0.229,1.18,4.08,6.5,0.6,-1.14,-6.76,5.63,2.82,0.24,1.98,2.23,0.99,6,0.5,-1.07,14,10,76,86,1.2,0.2,0.4,0.5,0.173,3.27,0.365,1005649,10,1.3,4
Mike Henneman,1005656,1987,11,3,7,55,0,96.2,6.98,2.79,0.74,0.276,0.77,2.98,3.42,25,0,0,399,86,36,32,8,30,5,3,7,0,75,2.5,0.235,1.2,3.42,19.6,1.9,2.57,-5.94,8.5,19.59,1.91,1.12,1.67,1.91,27,1.62,0.68,20,10,68,75,2.4,0.3,0.2,0.5,0.113,3.73,0.283,1005656,1,1.3,4
Mike Henneman,1005656,1988,9,6,22,65,0,91.1,5.72,2.36,0.69,0.239,0.85,1.87,3.35,26,0,0,363,72,23,19,7,24,10,2,8,1,58,2.42,0.214,1.05,3.35,12.7,1.3,2.24,-9.08,11.31,14.43,1.48,1.82,2.06,2.66,14,1.72,-0.49,30,14,48,85,3.7,0.9,1.4,2.4,0.094,3.39,0.245,1005656,2,0.5,4
Mike Henneman,1005656,1989,11,4,8,60,0,90.0,6.9,5.1,0.4,0.294,0.699,3.7,3.67,27,0,0,401,84,46,37,4,51,15,5,0,1,69,1.35,0.243,1.5,3.67,5.1,0.5,0.46,-9.56,10.02,3.2,0.29,1.49,1.43,2.28,25,0.09,0.22,19,13,96,94,-0.2,-0.3,-0.5,-0.7,0.045,3.93,0.309,1005656,3,1.2,4
Mike Henneman,1005656,1990,8,6,22,69,0,94.1,4.77,3.15,0.38,0.278,0.748,3.05,3.44,28,0,0,399,90,36,32,4,33,12,3,3,0,50,1.52,0.248,1.3,3.44,10.9,1.2,2.48,-9.2,11.68,11.89,1.11,1.65,1.61,1.58,16,1.34,0.16,28,12,78,86,1.6,0.1,0.4,0.4,0.043,4.1,0.218,1005656,4,1.8,4
Mike Henneman,1005656,1991,10,2,21,60,0,84.1,6.51,3.63,0.21,0.303,0.767,2.88,2.93,29,0,0,358,81,29,27,2,34,8,0,5,0,61,1.79,0.25,1.36,2.93,17.2,1.8,4.53,-7.12,11.65,17.07,1.6,1.72,1.55,2.57,10,1.38,1.26,29,8,70,71,2.0,-0.5,0.7,0.2,0.075,3.78,0.271,1005656,5,1.2,4
Mike Henneman,1005656,1992,2,6,24,60,0,77.1,6.75,2.33,0.7,0.291,0.681,3.96,3.07,30,0,0,321,75,36,34,6,20,10,0,7,0,58,2.9,0.249,1.23,3.07,11.4,1.2,0.75,-7.43,8.18,6.72,0.59,1.44,1.29,2.44,7,0.91,-0.38,20,10,99,76,0.4,-0.3,-0.6,-0.8,0.118,3.06,0.262,1005656,6,1.2,4
Mike Henneman,1005656,1993,5,3,24,63,0,71.2,7.28,4.02,0.5,0.295,0.77,2.64,3.52,31,0,0,316,69,28,21,4,32,8,2,4,0,58,1.81,0.245,1.41,3.52,12.0,1.2,1.82,-8.92,10.74,13.56,1.26,1.93,1.6,3.23,13,0.65,0.29,25,9,60,79,1.5,0.0,0.3,0.3,0.082,3.97,0.298,1005656,7,0.0,4
Mike Henneman,1005656,1994,1,3,8,30,0,34.1,7.08,4.46,1.31,0.328,0.636,5.24,5.11,32,0,0,167,43,27,20,5,17,7,2,5,0,27,1.59,0.291,1.75,5.11,0.0,0.0,-0.18,-4.93,4.75,-6.69,-0.53,1.73,1.39,1.94,7,-0.08,-0.03,9,4,108,105,-0.7,-0.3,-0.4,-0.7,0.06,4.63,0.293,1005656,8,1.7,4
Mike Henneman,1005656,1995,0,2,26,50,0,50.1,7.69,2.32,0.18,0.301,0.819,2.15,2.55,33,0,0,205,45,12,12,1,13,2,2,5,0,43,3.31,0.237,1.15,2.55,17.8,1.7,1.83,-5.29,7.12,7.85,0.71,1.9,1.91,3.61,6,0.64,0.32,25,7,51,58,2.4,-0.1,0.7,0.6,0.146,3.55,0.278,1005656,9,0.4,4
Butch Henry,1005667,1992,6,9,0,28,28,165.2,5.22,2.23,0.87,0.304,0.714,4.02,3.64,23,2,1,710,185,81,74,16,41,7,1,2,2,96,2.34,0.277,1.36,3.64,12.4,1.4,-0.99,-12.64,11.64,-11.83,-1.34,0.99,0.87,1.22,26,-1.89,0.88,0,0,119,109,0.5,-1.2,0.4,-0.9,0.078,3.55,0.216,1005667,1,0.3,4
Butch Henry,1005667,1993,3,9,0,30,16,103.0,4.11,2.45,1.31,0.319,0.615,6.12,4.81,24,1,0,467,135,76,70,15,28,2,1,1,0,47,1.68,0.308,1.58,4.81,3.4,0.3,-1.81,-8.63,6.82,-16.79,-1.58,0.85,0.73,1.1,25,-1.18,-0.94,3,1,135,115,-0.5,-0.8,-0.1,-0.9,0.041,4.47,0.193,1005667,2,1.9,4
Butch Henry,1005667,1994,8,3,1,24,15,107.1,5.87,1.68,0.84,0.263,0.848,2.43,3.65,25,0,0,433,97,30,29,10,20,1,2,1,0,70,3.5,0.236,1.09,3.65,18.6,1.9,2.07,-5.91,7.97,24.72,2.5,0.96,0.94,1.53,23,2.05,0.1,2,1,57,85,3.9,0.9,1.2,2.1,0.116,3.96,0.231,1005667,3,1.8,4
Butch Henry,1005667,1995,7,9,0,21,21,126.2,4.26,1.99,0.78,0.288,0.786,2.84,4.0,26,1,1,524,133,47,40,11,28,3,2,0,1,60,2.14,0.269,1.27,4.0,18.2,1.8,1.54,-9.21,10.74,14.24,1.57,1.07,0.88,1.11,20,1.12,0.31,0,0,67,95,3.5,0.2,1.5,1.7,0.061,4.58,0.189,1005667,4,1.6,4
Doug Henry,1005668,1991,2,1,15,32,0,36.0,7.0,3.5,0.25,0.16,0.909,1.0,2.83,27,0,0,137,16,4,4,1,14,1,0,0,0,28,2.0,0.13,0.83,2.83,7.5,0.8,2.41,-1.82,4.23,17.65,1.7,1.59,1.71,1.66,7,1.51,0.0,14,3,25,72,2.1,0.9,0.4,1.3,0.102,3.46,0.314,1005668,1,0.6,4
